Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
11,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10966,PT 16623,"RM 331,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
12,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10967,PT 16624,"RM 328,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
13,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10968,PT 16625,"RM 325,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
14,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10969,PT 16626,"RM 322,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
15,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10970,PT 16627,"RM 431,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
16,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10971,PT 16628,"RM 404,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
17,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10972,PT 16629,"RM 318,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
18,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10973,PT 16630,"RM 318,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
19,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10974,PT 16631,"RM 318,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
20,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10975,PT 16632,"RM 318,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
21,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10976,PT 16633,"RM 318,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
22,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10977,PT 16634,"RM 318,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
23,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10978,PT 16635,"RM 318,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
24,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10979,PT 16636,"RM 318,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
25,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10980,PT 16637,"RM 318,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
26,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10981,PT 16638,"RM 417,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
27,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10982,PT 16639,"RM 424,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
28,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10983,PT 16640,"RM 485,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
29,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10984,PT 16641,"RM 504,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
30,31199-1 TAMAN BANDAR BAHARU KIJAL,31199 MEGATECH PROPERTIES SDN. BHD.,31199-1/12-2027/1016(N)-(L),HSD 10985,PT 16642,"RM 587,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
31,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87020,PT 4463,"RM 577,000.00","RM 570,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
32,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87021,PT 4464,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
33,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87022,PT 4465,"RM 439,000.00","RM 430,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
34,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87023,PT 4466,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
35,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87024,PT 4467,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
36,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87025,PT 4468,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
37,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87026,PT 4469,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
38,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87027,PT 4470,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
39,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87028,PT 4471,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
40,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87029,PT 4472,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
41,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87030,PT 4473,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
42,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87031,PT 4474,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
43,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87032,PT 4475,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
44,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87033,PT 4476,"RM 439,000.00","RM 430,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
45,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87034,PT 4477,"RM 711,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
46,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87035,PT 4478,"RM 636,000.00","RM 636,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
47,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87036,PT 4479,"RM 439,000.00","RM 430,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
48,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87037,PT 4480,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
49,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87038,PT 4481,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
50,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87039,PT 4482,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
51,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87040,PT 4483,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
52,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87041,PT 4484,"RM 518,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
53,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87042,PT 4485,"RM 518,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
54,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87043,PT 4486,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
55,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87044,PT 4487,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
56,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87045,PT 4488,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
57,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87046,PT 4489,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
58,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87047,PT 4490,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
59,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87048,PT 4491,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
60,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87049,PT 4492,"RM 439,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
61,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87050,PT 4493,"RM 545,000.00","RM 545,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
62,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87051,PT 4494,"RM 577,000.00","RM 570,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
63,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87052,PT 4495,"RM 518,000.00","RM 450,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
64,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87053,PT 4496,"RM 518,000.00","RM 450,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
65,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87054,PT 4497,"RM 518,000.00","RM 450,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
66,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87055,PT 4498,"RM 450,000.00","RM 450,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
67,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87056,PT 4499,"RM 528,000.00","RM 450,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
68,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87057,PT 4500,"RM 528,000.00","RM 445,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
69,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87058,PT 4501,"RM 528,000.00","RM 450,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
70,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87059,PT 4502,"RM 528,000.00","RM 468,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
71,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87060,PT 4503,"RM 450,000.00","RM 445,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
72,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87061,PT 4504,"RM 528,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
73,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87062,PT 4505,"RM 450,000.00","RM 445,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
74,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87063,PT 4506,"RM 528,000.00","RM 450,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
75,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87064,PT 4507,"RM 577,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
76,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87065,PT 4508,"RM 717,000.00","RM 621,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
77,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87066,PT 4509,"RM 439,000.00","RM 430,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
78,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87067,PT 4510,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
79,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87068,PT 4511,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
80,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87069,PT 4512,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
81,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87070,PT 4513,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
82,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87071,PT 4514,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
83,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87072,PT 4515,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
84,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87073,PT 4516,"RM 518,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
85,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87074,PT 4517,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
86,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87075,PT 4518,"RM 518,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
87,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87076,PT 4519,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
88,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87077,PT 4520,"RM 545,000.00","RM 545,000.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
89,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87078,PT 4521,"RM 545,000.00","RM 523,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
90,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87079,PT 4522,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
91,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87080,PT 4523,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
92,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87081,PT 4524,"RM 518,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
93,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87082,PT 4525,"RM 518,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
94,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87083,PT 4526,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
95,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87084,PT 4527,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
96,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87085,PT 4528,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
97,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87086,PT 4529,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
98,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87087,PT 4530,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
99,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87088,PT 4531,"RM 518,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
100,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87089,PT 4532,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
101,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87090,PT 4533,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
102,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87091,PT 4534,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
103,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87092,PT 4535,"RM 518,000.00","RM 451,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
104,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87093,PT 4536,"RM 528,000.00","RM 476,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
105,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87094,PT 4537,"RM 528,000.00",-,Belum Dijual,Ya,2025-12-28,2025-12-28 05:03:30
106,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87095,PT 4538,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
107,12412-10 TAMAN MOLEK RESIDEN,12412 PADUWAN REALTY SDN. BHD.,12412-10/03-2026/0184(R)-(L),HSD 87096,PT 4539,"RM 518,000.00","RM 435,800.00",Telah Dijual,Ya,2025-12-28,2025-12-28 05:03:30
